PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Hampshire Hospitals NHS Foundation Trust,RN5,Acute,Acute - Large,Support to ST&T staff,5,4.37334
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Hampshire Hospitals NHS Foundation Trust,RN5,Acute,Acute - Large,Managers,1,1.0
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Hampshire Hospitals NHS Foundation Trust,RN5,Acute,Acute - Large,Central functions,5,4.2
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Hampshire Hospitals NHS Foundation Trust,RN5,Acute,Acute - Large,"Hotel, property & estates",4,4.0
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,All staff groups,22,19.38667
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,HCHS Doctors (exc. Resident doctors and equivalents),3,3.0
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,Nurses & health visitors,3,2.34667
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,"Scientific, therapeutic & technical staff",2,1.90667
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,"Support to doctors, nurses & midwives",9,7.73333
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,Support to ambulance staff,1,0.8
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Isle of Wight NHS Trust,R1F,Acute,Acute - Multi-Service,"Hotel, property & estates",4,3.6
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,NHS Hampshire and Isle of Wight ICB,QRL,Integrated Care Board,Integrated Care Board,All staff groups,6,4.92
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,NHS Hampshire and Isle of Wight ICB,QRL,Integrated Care Board,Integrated Care Board,Nurses & health visitors,2,1.6
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,NHS Hampshire and Isle of Wight ICB,QRL,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",2,1.86667
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,NHS Hampshire and Isle of Wight ICB,QRL,Integrated Care Board,Integrated Care Board,Central functions,2,1.45333
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,All staff groups,76,62.71242
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,HCHS Doctors (exc. Resident doctors and equivalents),3,2.2
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,Nurses & health visitors,21,17.28001
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,"Scientific, therapeutic & technical staff",6,5.14667
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,"Support to doctors, nurses & midwives",22,17.01331
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,Support to ST&T staff,13,12.2
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,Central functions,9,6.95243
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,Portsmouth Hospitals University NHS Trust,RHU,Acute,Acute - Large,"Hotel, property & estates",2,1.92
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,All staff groups,101,84.75985
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),4,3.2
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,Nurses & health visitors,27,23.79986
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,Midwives,3,2.08
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",14,11.66666
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",32,24.42666
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,Support to ST&T staff,7,6.8
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,Managers,5,4.8
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,Central functions,3,2.8
202509 to 202510,Leavers,Y59,South East,QRL,Hampshire and Isle of Wight,University Hospital Southampton NHS Foundation Trust,RHM,Acute,Acute - Teaching,"Hotel, property & estates",6,5.18667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,All staff groups,67,55.92587
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,HCHS Doctors (exc. Resident doctors and equivalents),1,0.8
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Nurses & health visitors,11,10.50667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Midwives,1,0.8
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,"Scientific, therapeutic & technical staff",10,8.32667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,"Support to doctors, nurses & midwives",29,22.70586
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Support to ST&T staff,5,3.82667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Senior managers,1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Managers,2,2.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,Central functions,6,4.96
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Buckinghamshire Healthcare NHS Trust,RXQ,Acute,Acute - Multi-Service,"Hotel, property & estates",1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",QU9,Integrated Care Board,Integrated Care Board,All staff groups,3,2.64
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",QU9,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",QU9,Integrated Care Board,Integrated Care Board,Managers,1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",QU9,Integrated Care Board,Integrated Care Board,Central functions,1,0.64
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,All staff groups,64,55.99187
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),5,3.41
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,7,5.91013
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",14,12.80667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",15,13.33173
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,12,10.8
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,Managers,2,2.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,Central functions,2,1.6
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford Health NHS Foundation Trust,RNU,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",7,6.13334
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,All staff groups,114,101.22334
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),7,5.55
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,Nurses & health visitors,23,21.33334
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,Midwives,5,4.56667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",23,19.78666
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",31,27.26667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,Support to ST&T staff,11,9.8
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,Managers,3,2.85333
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,Central functions,10,9.06667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Oxford University Hospitals NHS Foundation Trust,RTH,Acute,Acute - Teaching,"Hotel, property & estates",1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,All staff groups,52,47.40665
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,HCHS Doctors (exc. Resident doctors and equivalents),3,3.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Nurses & health visitors,13,10.55999
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Midwives,2,1.61333
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,"Scientific, therapeutic & technical staff",2,2.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,"Support to doctors, nurses & midwives",11,10.33333
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Support to ST&T staff,11,10.66667
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Senior managers,1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Managers,4,4.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,Central functions,2,1.3
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",Royal Berkshire NHS Foundation Trust,RHW,Acute,Acute - Large,"Hotel, property & estates",3,2.93333
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,All staff groups,67,59.91666
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Nurses & health visitors,4,4.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Ambulance staff,15,14.055
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,"Scientific, therapeutic & technical staff",1,0.4
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Support to ambulance staff,41,35.66166
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Support to ST&T staff,1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Managers,1,1.0
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,Central functions,3,2.8
202509 to 202510,Leavers,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",South Central Ambulance Service NHS Foundation Trust,RYE,Ambulance,Ambulance Trust,"Hotel, property & estates",1,1.0
202509 to 202510,Leavers,Y59,South East,QXU,Surrey Heartlands,Ashford and St. Peter's Hospitals NHS Foundation Trust,RTK,Acute,Acute - Medium,All staff groups,34,25.84213
202509 to 202510,Leavers,Y59,South East,QXU,Surrey Heartlands,Ashford and St. Peter's Hospitals NHS Foundation Trust,RTK,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),2,2.0
202509 to 202510,Leavers,Y59,South East,QXU,Surrey Heartlands,Ashford and St. Peter's Hospitals NHS Foundation Trust,RTK,Acute,Acute - Medium,Nurses & health visitors,7,4.11334
202509 to 202510,Leavers,Y59,South East,QXU,Surrey Heartlands,Ashford and St. Peter's Hospitals NHS Foundation Trust,RTK,Acute,Acute - Medium,Midwives,1,0.61333
202509 to 202510,Leavers,Y59,South East,QXU,Surrey Heartlands,Ashford and St. Peter's Hospitals NHS Foundation Trust,RTK,Acute,Acute - Medium,Ambulance staff,1,0.30667
