PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),7,6.575
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Nurses & health visitors,10,8.78
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Midwives,2,1.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,"Scientific, therapeutic & technical staff",2,2.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,"Support to doctors, nurses & midwives",15,10.56334
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Support to ST&T staff,5,3.53333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Senior managers,1,0.60811
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,Central functions,2,1.9
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,"Hotel, property & estates",4,3.13333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,NHS Cheshire and Merseyside ICB,QYG,Integrated Care Board,Integrated Care Board,All staff groups,4,3.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,NHS Cheshire and Merseyside ICB,QYG,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,NHS Cheshire and Merseyside ICB,QYG,Integrated Care Board,Integrated Care Board,Senior managers,2,1.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,NHS Cheshire and Merseyside ICB,QYG,Integrated Care Board,Integrated Care Board,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Walton Centre NHS Foundation Trust,RET,Acute,Acute - Specialist,All staff groups,13,11.28
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Walton Centre NHS Foundation Trust,RET,Acute,Acute - Specialist,Nurses & health visitors,5,4.32
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Walton Centre NHS Foundation Trust,RET,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",4,3.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Walton Centre NHS Foundation Trust,RET,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",2,1.96
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Walton Centre NHS Foundation Trust,RET,Acute,Acute - Specialist,Central functions,2,2.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,All staff groups,42,37.68
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),3,3.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,Nurses & health visitors,14,12.98667
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,Midwives,5,4.24
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",3,3.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",7,6.52
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,Support to ST&T staff,4,3.53333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,Central functions,2,1.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Warrington and Halton Teaching Hospitals NHS Foundation Trust,RWW,Acute,Acute - Teaching,"Hotel, property & estates",3,1.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral Community Health and Care NHS Foundation Trust,RY7,Community Provider Trust,Community Provider Trust,All staff groups,21,15.85067
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral Community Health and Care NHS Foundation Trust,RY7,Community Provider Trust,Community Provider Trust,Nurses & health visitors,11,8.38667
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral Community Health and Care NHS Foundation Trust,RY7,Community Provider Trust,Community Provider Trust,"Scientific, therapeutic & technical staff",5,3.45067
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral Community Health and Care NHS Foundation Trust,RY7,Community Provider Trust,Community Provider Trust,"Support to doctors, nurses & midwives",4,3.01333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral Community Health and Care NHS Foundation Trust,RY7,Community Provider Trust,Community Provider Trust,Support to ST&T staff,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,All staff groups,44,33.82223
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),5,3.22222
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Nurses & health visitors,11,9.73334
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Midwives,1,0.61333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",5,2.02667
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",12,10.69334
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Support to ST&T staff,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Senior managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,Central functions,1,0.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Wirral University Teaching Hospital NHS Foundation Trust,RBL,Acute,Acute - Teaching,"Hotel, property & estates",6,4.13333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,All staff groups,39,31.05733
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),6,4.844
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,Nurses & health visitors,12,10.48
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,"Scientific, therapeutic & technical staff",8,6.36
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,"Support to doctors, nurses & midwives",3,2.92
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,Support to ST&T staff,5,3.65333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,Central functions,2,1.6
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Barnsley Hospital NHS Foundation Trust,RFF,Acute,Acute - Small,"Hotel, property & estates",3,1.2
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,All staff groups,45,37.72667
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,Nurses & health visitors,6,5.32
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,Midwives,10,8.21334
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",3,2.8
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",9,8.08667
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,Support to ST&T staff,2,2.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,Central functions,8,6.64
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,RP5,Acute,Acute - Teaching,"Hotel, property & estates",6,3.66666
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,NHS South Yorkshire ICB,QF7,Integrated Care Board,Integrated Care Board,All staff groups,1,1.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,NHS South Yorkshire ICB,QF7,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",1,1.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,All staff groups,41,36.45573
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),1,0.2
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,6,5.19573
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",11,10.5
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",10,9.4
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,9,8.2
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,Central functions,2,1.4
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham Doncaster and South Humber NHS Foundation Trust,RXE,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",2,1.56
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,All staff groups,60,50.22666
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),4,3.8
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,Nurses & health visitors,25,22.48
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,"Scientific, therapeutic & technical staff",7,6.16
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,"Support to doctors, nurses & midwives",13,10.92
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,Support to ST&T staff,5,3.37333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,Central functions,2,1.49333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Rotherham NHS Foundation Trust,RFR,Acute,Acute - Small,"Hotel, property & estates",4,2.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,All staff groups,35,28.09333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,Nurses & health visitors,5,5.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",6,4.59333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",14,10.22667
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,Support to ST&T staff,7,5.83333
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Children's NHS Foundation Trust,RCU,Acute,Acute - Specialist,"Hotel, property & estates",2,1.44
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Health Partnership University NHS Foundation Trust,TAH,Mental Health,Mental Health and Learning Disability,All staff groups,18,16.17767
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Health Partnership University NHS Foundation Trust,TAH,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),2,1.775
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Health Partnership University NHS Foundation Trust,TAH,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,3,2.8
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Health Partnership University NHS Foundation Trust,TAH,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",3,3.0
202510 to 202511,Joiners,Y63,North East and Yorkshire,QF7,South Yorkshire,Sheffield Health Partnership University NHS Foundation Trust,TAH,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",2,2.0
